NORAD_CAT_ID,RCS
39944,0.0138
39945,0.0095
39946,0.0037
39947,0.0089
39948,0.0165
39949,0.008
39950,0.0103
39951,0.0145
39952,0.0092
39953,0.005
39954,0.0068
39955,0.0111
39956,0.0022
39957,0.0066
39958,0.0083
39959,0.0077
39960,0.0088
39961,0.0153
39962,0.0156
39963,0.0102
39964,0.0033
39965,0.0026
39966,0.003
39967,0.0126
39968,0.0087
39969,0.0084
39970,0.0132
39971,0.0109
39972,0.0142
39973,0.0064
39974,0.011
39975,0.0098
39976,0.006
39977,0.0132
39978,0.0106
39979,0.0136
39980,0.0124
39981,0.0072
39982,0.0116
39983,0.0111
39984,0.0122
39985,0.005
39986,0.0082
39987,0.003
39988,1.7866
39989,0.193
39990,0.031
39991,0.003
39992,0.004
39993,0.0804
39994,0.0909
39995,0.0738
39996,0.003
39997,0.0507
39998,0.003
39999,0.003
40000,0.003
40001,11.3214
40002,3.6635
40004,0.0167
40006,0.1704
40008,0.0998
40010,0.4047
40011,0.466
40012,0.264
40014,0.2726
40015,0.3517
40016,0.442
40017,0.3181
40018,0.1317
40019,0.1329
40020,0.103
40021,0.037
40022,0.083
40023,0.07
40024,0.037
40025,0.062
40026,0.066
40027,0.072
40028,0.111
40029,0.0767
40030,0.0081
40031,0.065
40032,0.063
40033,0.0604
40034,0.1012
40035,0.071
40036,0.076
40037,0.1525
40038,0.065
40039,0.129
40040,0.053
40041,0.0621
40042,0.072
40043,0.06
40044,0.064
40045,0.0179
40046,0.0122
40048,8.761
40050,0.0033
40051,0.2171
40052,0.0131
40054,0.337
40055,0.101
40056,0.101
40057,0.102
40065,0.038
40066,0.3664
40067,0.3249
40068,0.0046
40071,0.344
40072,0.362
40073,0.386
40074,0.118
40075,0.1097
40076,0.5187
40077,13.9811
40084,7.583
40085,9.4888
40086,0.442
40087,0.4659
40088,0.454
40089,0.5174
40090,0.4378
40091,0.4175
40092,0.013
40093,0.0027
40094,0.0294
40095,10.4603
40096,9.667
40097,11.726
40098,3.164
40103,32.292
40104,0.0101
40105,10.7868
40106,10.2906
40107,44.8232
40117,0.038
40119,0.103
40120,6.7225
40121,0.0095
40122,0.1135
40123,0.103
40124,0.091
40125,0.091
40126,0.0906
40127,0.084
40128,4.1215
40129,2.0
40130,4.7754
40131,0.104
40132,0.0809
40133,0.0988
40134,0.0848
40135,0.0086
40136,0.3106
40137,0.5749
40138,9.074
40139,0.1043
40140,0.085
40141,56.4283
40142,3.7092
40144,0.286
40145,9.1714
40146,51.5754
40147,65.6076
40148,6.5608
40149,8.7369
40150,0.0876
40151,0.052
40152,0.0806
40153,0.3575
40154,0.0447
40155,0.0039
40156,0.001
40157,0.2593
40158,0.1517
40159,0.3289
40160,0.003
40161,0.1315
40162,0.003
40163,0.4783
40164,0.003
40165,0.003
40166,0.0358
40167,0.003
40168,0.003
40169,0.003
40170,0.003
40171,0.2463
40172,0.3042
40173,0.003
40174,0.3475
40175,0.1483
40176,0.003
40177,0.0885
40178,0.3652
40179,1.9511
40180,0.4715
40181,0.4123
40182,0.1511
40183,0.0111
40184,0.7279
40185,0.6053
40186,0.4563
40187,0.489
40188,0.1958
40189,3.586
40190,0.4329
40191,0.1603
40192,0.1432
40193,0.4401
40194,0.003
40195,0.6947
40196,0.2488
40197,1.3641
40198,0.1287
40199,0.1678
40200,0.0987
40201,0.1256
40202,0.1239
40203,0.5257
40204,0.2248
40205,0.1428
40206,0.1787
40207,0.4083
40210,0.757
40211,0.351
40212,4.176
40213,0.0135
40214,0.0153
40215,0.0153
40216,0.0125
40217,0.0153
40218,0.0073
40219,0.013
40220,0.0131
40221,0.01
40222,0.0001
40223,0.0136
40224,0.0066
40225,0.016
40226,0.0148
40227,0.0068
40228,0.0127
40229,0.004
40230,0.0077
40231,0.0112
40232,0.0078
40233,0.0122
40234,0.023
40235,0.0073
40236,0.0195
40237,0.0103
40238,0.0142
40239,0.0071
40240,0.0134
40241,0.0091
40242,0.0098
40243,0.0073
40244,0.0065
40245,0.0137
40247,6.011
40248,0.0146
40249,0.04
40250,0.0004
40251,0.0068
40252,0.0077
40253,0.0018
40254,0.0152
40255,0.0132
40256,0.0119
40257,0.0475
40258,45.0715
40259,2.0584
40260,7.846
40263,0.078
40264,0.078
40265,0.075
40266,0.075
40267,35.8016
40268,31.2993
40269,0.003
40270,8.5816
40271,316.3552
40272,85.7424
40273,2.5517
40274,17.583
40277,22.5893
40278,2.0
40279,4.028
40280,0.3399
40281,0.1514
40282,0.041
40285,0.1609
40288,0.0829
40289,0.083
40290,0.082
40291,0.08
40292,0.0001
40293,3.3573
40294,15.7869
40295,6.5968
40296,21.2284
40297,1.0316
40299,0.251
40300,0.421
40301,0.31
40302,0.503
40304,10.539
40307,0.0894
40308,0.0975
40309,0.0822
40311,2.0719
40312,519.44
40313,4.4823
40314,0.3874
40315,18.8988
40316,0.5288
40317,0.0198
40318,0.012
40324,0.014
40325,0.0038
40326,0.0141
40327,0.057
40328,0.003
40332,63.2456
40333,34.1347
40334,7.1402
40335,17.1297
40345,59.7633
40346,0.2532
40347,6.519
40348,0.4981
40355,0.003
40356,6.273
40357,0.003
40359,9.9304
40361,10.035
40363,6.278
40364,0.003
40365,1.0
40367,23.1149
40369,0.003
40370,8.7376
40371,6.0164
40372,0.6597
40373,2.943
40374,20.8608
40375,2.2465
40377,0.0713
40378,0.082
40379,0.0584
40380,0.0685
40383,2.213
40384,16.5703
40385,0.003
40387,0.498
40388,1.5012
40389,0.0117
40393,7.18
40394,0.016
40395,0.0324
40396,0.01
40397,0.0084
40398,0.0135
40399,0.029
40400,0.0125
40401,0.0131
40402,0.007
40403,0.0061
40404,0.033
40405,0.05
40406,0.047
40407,0.0113
40408,0.028
40409,0.0084
40410,0.0089
40411,0.0105
40412,0.0179
40413,0.0085
40414,0.01
40415,0.0072
40416,0.0078
40417,0.042
40418,0.0185
40419,0.034
40421,8.7954
40422,0.126
40423,0.097
40424,6.019
40425,5.4794
40426,30.0589
40427,0.1336
40428,0.1317
40429,0.086
40430,0.0904
40431,0.0134
40432,0.03
40433,0.039
40434,0.0168
40435,0.0137
40436,0.0109
40437,0.0045
40438,0.0104
40439,0.0142
40440,0.067
40441,0.018
40442,0.0122
40443,0.0196
40444,0.0197
40445,0.027
40446,0.0041
40447,0.0107
40448,0.0156
40449,0.0145
40450,0.0167
40451,0.0715
40452,0.062
40453,0.0934
40454,0.086
40455,0.126
40456,0.053
40457,0.07
40458,0.0704
40459,0.1096
40460,0.126
40461,0.0129
40462,0.0108
40463,0.0148
40464,0.0163
40465,0.0131
40466,0.0151
40467,0.0131
40468,0.0131
40469,0.0114
40470,0.0094
40471,0.0151
40472,0.0107
40473,0.012
40474,0.0104
40475,0.0112
40476,0.0145
40477,0.0149
40478,0.0087
40479,0.0169
40480,0.0151
40481,0.0101
40482,3.2865
40483,3.373
40484,2.6555
40485,2.1286
40486,11.6426
40487,0.0081
40488,0.0469
40489,0.0109
40490,0.0097
40491,0.0105
40492,0.0157
40493,0.0089
40494,0.014
40495,0.0148
40496,0.0072
40497,0.0149
40498,0.0127
40499,0.0166
40500,0.0139
40501,0.0145
40502,0.0088
40503,0.0147
40504,0.0097
40505,12.9055
40506,6.3597
40508,0.0084
40509,0.0154
40510,0.0101
40511,0.009
40512,0.0032
40513,0.0164
40514,0.0105
40515,0.0154
40516,0.0088
40517,0.0143
40518,0.0105
40519,0.0152
40520,0.0155
40521,0.0151
40522,0.0149
40523,0.0076
40524,0.0077
40525,0.0101
40526,0.0103
40527,0.0097
40528,0.0015
40529,0.0015
40530,0.0014
40531,0.0199
40532,0.0199
40533,0.0179
40534,30.7354
40535,26.2423
40537,7.512
40540,12.1152
40543,5.66
40544,8.4512
40545,9.4592
40546,0.003
40547,0.1
40548,6.8654
40549,11.7883
40550,7.919
40551,0.0005
40555,0.236
40557,0.016
40558,0.0097
40559,0.0149
40560,0.0155
40561,0.0159
40562,0.0148
40563,0.0166
40564,0.0099
40565,0.0109
40566,0.0155
40567,0.0149
40568,0.0082
40569,0.0103
40570,0.0162
40571,0.0154
40572,0.0146
40573,0.0091
40574,0.013
40575,0.0151
40576,0.0155
40577,0.0126
40578,0.0143
40579,0.0086
40580,0.0131
40581,0.01
40582,0.0102
40583,0.0143
40584,0.0284
40585,0.0086
40586,0.0128
40587,0.0061
40588,22.029
40589,12.795
40590,0.907
40591,0.637
40592,0.0325
40593,0.0044
40594,0.0299
40595,0.0011
40596,0.0013
40597,0.0116
40598,0.0299
40599,0.1
40600,0.0092
40601,0.0114
40602,0.0131
40603,0.0099
40604,0.0128
40605,0.012
40606,0.0134
40607,0.0073
40608,0.0173
40609,0.0155
40610,0.0155
40611,0.0124
40612,0.0017
40613,70.0714
40615,31.1307
40616,13.6136
40617,8.9433
40618,44.4327
40619,10.1332
40620,0.066
40633,0.096
40635,0.133
40637,0.1199
40638,0.0084
40641,0.0103
40642,0.0157
40643,0.0739
40644,0.0087
40645,0.0141
40646,0.0081
40647,0.0122
40648,0.0654
40649,0.0917
40650,0.0158
40663,42.7129
40664,75.685
40665,6.3096
40667,14.599
40668,13.0429
40669,0.0087
40670,0.001
40671,0.0025
40672,0.0128
40673,0.0104
40674,0.0118
40675,0.0141
40676,0.0139
40677,0.0125
40678,0.011
40679,0.0077
40680,0.0076
40681,0.0119
40682,0.0069
40683,0.0047
40684,0.008
40685,0.0151
40686,0.0083
40687,0.003
40688,0.0084
40689,0.0145
40690,0.0101
40691,0.0128
40692,0.0062
40693,0.0097
40694,0.0144
40695,0.0051
40696,0.011
40700,9.9569
40702,5.6012
40703,0.0154
40704,0.0177
40705,0.0123
40706,0.0138
40707,0.0152
40708,0.0142
40709,0.0077
40710,0.0083
40711,0.0124
40712,0.0097
40713,6.5968
40714,6.819
40718,0.501
40719,0.087
40721,0.0091
40722,0.075
40723,0.063
40724,0.063
40725,0.081
40726,0.074
40727,0.076
40728,0.067
40729,0.068
40730,23.1
40732,4.001
40733,23.3101
40734,3.2254
40735,8.1742
40736,0.041
40737,0.0715
40738,0.052
40739,0.049
40740,0.0852
40741,0.0426
40742,0.0594
40743,0.1084
40745,9.4333
40746,7.2473
40747,18.0698
40748,16.1785
40749,21.5375
40750,9.339
40751,7.3526
40752,0.0336
40753,0.015
40754,0.0169
40755,0.0143
40756,0.0181
40757,0.0131
40758,0.0188
40759,0.0133
40760,0.0191
40761,0.0235
40762,0.0491
40763,0.0177
40764,0.0173
40765,0.0206
40766,0.013
40767,0.0181
40768,0.003
40769,0.017
40770,0.0208
40771,0.0419
40772,0.0249
40773,0.0216
40774,0.0504
40775,0.0277
40776,0.0631
40777,0.0126
40778,0.0162
40779,0.1153
40780,0.0252
40781,0.199
40782,0.0999
40783,0.1635
40784,0.1835
40785,0.415
40786,0.0794
40787,0.0224
40788,0.0502
40789,0.0268
40790,0.0249
40791,0.0379
40792,0.0045
40793,0.0046
40794,0.0141
40795,0.0106
40796,0.0064
40797,0.0036
40798,0.0153
40799,0.0024
40800,0.0085
40801,0.0068
40802,0.0047
40803,0.0063
40804,0.0108
40805,0.0056
40806,0.007
40807,0.0128
40808,0.0045
40809,0.0012
40810,0.0059
40811,0.0114
40812,0.1098
40813,0.1295
40814,0.2612
40815,0.2233
40816,0.0478
40817,0.1692
40818,0.0465
40819,0.3253
40820,0.1384
40821,0.1205
40822,0.0139
40823,0.0881
40824,0.0639
40825,0.003
40826,0.093
40827,0.0625
40828,0.07
40829,0.002
40830,0.0409
40831,0.134
40832,0.003
40833,0.0794
40834,0.0432
40835,0.0476
40836,0.0446
40837,0.1184
40838,0.2749
40839,0.4362
40840,0.2456
40841,0.003
40842,0.1002
40843,0.2166
40844,0.1371
40845,0.1608
40846,0.0012
40847,0.3869
40848,0.3293
40849,0.254
40850,0.003
40851,0.4024
40852,0.4526
40853,0.3085
40854,0.2999
40855,0.656
40856,0.0009
40857,0.0478
40858,0.5571
40859,0.1444
40860,0.4251
40861,0.3011
40862,0.3435
40863,0.4683
40864,0.003
40865,0.1355
40866,0.1356
40867,0.1504
40868,0.2
40869,0.099
40870,0.045
40871,0.003
40872,0.003
40873,19.088
40874,16.5703
40875,7.4159
40877,11.9816
40880,2.0
40881,3.686
40882,49.8107
40883,0.003
40885,7.515
40886,16.2724
40887,99.6156
40888,35.7827
40889,9.5282
40890,8.8826
40891,0.003
40892,65.167
40893,7.0071
40895,44.8226
40896,0.003
40897,0.1114
40898,0.0724
40899,0.256
40900,0.048
40901,0.243
40902,0.2668
40903,0.3161
40904,0.6006
40905,0.206
40906,0.071
40907,0.08
40908,0.095
40909,0.04
40910,0.044
40911,0.0831
40912,0.067
40914,0.0023
40915,0.0029
40916,0.0032
40917,0.0038
40918,0.047
40919,0.0022
40924,0.003
40925,0.8531
40926,0.051
40927,0.063
40928,0.0579
40929,1.407
40931,0.2216
40932,0.085
40933,0.0701
40934,0.0714
40935,0.0558
40936,0.0451
40938,61.2179
40939,11.9953
40940,51.5754
40941,81.4064
40943,10.5849
40944,5.7852
40945,8.1634
40946,25.0379
40947,52.4893
40948,0.0182
40949,0.05
40950,0.0806
40951,0.079
40952,0.092
40953,0.076
40954,0.1104
40955,0.0734
40956,0.0882
40957,0.0914
40958,0.3394
40959,0.453
40960,0.4006
40962,0.073
40963,0.071
40979,0.065
40980,0.082
40982,88.2146
40983,0.005
40985,6.5213
40986,6.118
40987,0.003
40989,0.003
40990,0.003
40991,0.003
40992,0.005
40993,0.0104
40994,0.0041
40995,0.0151
40996,0.007
40997,0.0157
40998,0.0168
40999,0.0086
41000,0.0092
41001,0.0105
41002,0.0102
41003,0.0044
41004,0.0078
41005,0.02
41006,0.0152
41007,0.0103
41008,0.0066
41009,0.0176
41010,0.0071
41011,0.0046
41012,0.0016
41013,0.0081
41014,0.0109
41015,0.0108
41016,0.0113
41017,0.0069
41018,0.0066
41019,15.9174
41020,7.2994
41021,75.4609
41022,15.2206
41023,0.0013
41024,0.0156
41025,0.3251
41027,5.6593
41028,44.212
41029,78.9705
41032,33.2077
41033,5.6428
41034,56.7416
41035,13.1462
41036,29.9526
41037,6.7077
41040,0.0252
41041,0.0181
41042,0.0173
41043,1.4585
41044,4.1484
41045,0.0104
41046,0.051
41047,0.1049
41048,0.1045
41049,0.071
41050,0.1134
41051,0.0019
41052,0.0141
41053,0.0526
41054,0.0174
41055,0.037
41056,0.042
41057,0.08
41058,0.0332
41059,0.088
41060,0.036
41061,0.0286
41062,0.0447
41063,0.084
41064,0.053
41065,0.0397
41066,0.0392
41067,0.0337
41068,0.016
41069,0.0135
41070,0.0116
41071,0.0544
41072,0.0163
41073,0.0433
41074,0.0118
41075,0.0123
41076,0.0175
41077,0.016
41078,0.0153
41079,0.0165
41080,0.0057
41081,0.0117
41082,0.0182
41083,0.019
41084,0.025
41085,0.0274
41086,0.002
41087,0.0131
41088,0.0038
41089,0.0266
41090,0.0286
41091,0.0097
41092,0.0024
41093,0.0017
41094,0.0278
41095,0.0263
41096,0.002
41097,0.0177
41098,3.314
41099,0.755
41100,7.3774
41101,19.83
41102,4.107
41103,39.8107
41104,8.6908
41105,0.003
41106,0.003
41107,9.33
41109,0.0051
41110,0.103
41111,0.0965
41112,0.0063
41113,0.054
41115,0.0264
41116,0.059
41117,0.111
41118,0.4861
41119,0.0016
41120,0.0833
41121,3.362
41122,0.003
41123,6.8927
41124,3.792
41125,7.953
41126,0.0151
41127,0.0023
41128,0.0023
41129,0.0029
41130,0.0192
41131,0.0205
41132,0.0033
41133,0.0033
41134,0.0055
41135,0.0283
41136,0.0241
41137,0.0253
41138,0.0043
41139,0.0259
41140,0.0106
41141,0.0015
41142,0.0238
41143,0.0238
41144,0.0195
41145,0.0287
41146,0.0264
41147,0.0025
41148,0.03
41149,0.0022
41150,0.0193
41151,0.0116
41152,0.0017
41153,0.0297
41154,0.0018
41155,0.0014
41156,0.0282
41157,0.0015
41158,0.0016
41159,0.0208
41160,0.0284
41161,0.003
41162,0.0298
41163,0.0017
41164,0.011
41165,0.0287
41166,0.5513
41167,0.1995
41168,0.1035
41170,0.0451
41171,0.2591
41174,6.7254
41175,9.9514
41176,1.0291
41177,7.1576
41178,8.1742
41179,0.562
41180,0.5237
41181,0.617
41182,0.5694
41183,0.505
41184,0.525
41185,0.468
41186,0.5384
41187,0.5329
41188,0.535
41189,0.55
41190,0.0156
41191,19.255
41192,3.7932
41194,22.1298
41195,9.9517
41196,0.0262
41197,0.0013
41198,0.0262
41199,0.0262
41200,0.0016
41201,0.0223
41202,0.0283
41203,0.0284
41204,0.0244
41205,0.0018
41206,0.0284
41207,0.0022
41208,0.0276
41209,0.0027
41210,0.0292
41211,0.0306
41212,0.0293
41213,0.0024
41214,0.0025
41215,0.0023
41216,0.0022
41217,0.0258
41218,0.0024
41219,0.0028
41220,0.0339
41221,0.005
41222,0.0131
41223,0.0038
41224,0.0271
41225,0.0288
41226,0.0241
41227,0.0196
41228,0.0269
41229,0.0276
41230,0.0288
41231,0.0016
41232,0.0264
41233,0.027
41234,0.0285
41235,0.004
41236,0.0026
41237,0.0023
41238,35.8016
41239,5.6042
41241,9.9385
41242,7.5898
41243,0.023
41244,0.0318
41245,0.0144
41246,0.0274
41247,0.0197
41248,0.0231
41249,0.0024
41250,0.0018
41251,0.0284
41252,0.0017
41253,0.0018
41254,0.0019
41255,0.0017
41256,0.0237
41257,0.0253
41258,0.0023
41259,0.0272
41260,0.0025
41261,0.0246
41262,0.0142
41263,0.0028
41264,0.0022
41265,0.0318
41266,0.0016
41267,0.002
41268,0.0262
41269,0.0187
41270,0.0017
41271,0.0023
41272,0.0029
41273,0.0024
41274,0.0018
41275,0.0016
41276,0.0203
41277,0.0022
41278,0.002
41279,0.0017
41280,0.0226
41281,0.0019
41282,0.0026
41283,0.0027
41284,0.014
41285,0.0021
41286,0.0033
41287,0.0277
41288,0.0016
41289,0.002
41290,0.002
41291,0.0024
41292,0.0021
41293,0.002
41294,0.0023
41295,0.0029
41296,0.002
41297,0.0277
41298,0.002
41299,0.0022
41300,0.0288
41301,0.0024
41302,0.0022
41303,0.0016
41304,0.0162
41305,0.0026
41306,0.0308
41307,0.0019
41308,12.8176
41309,12.1804
41310,39.9052
41311,3.5604
41312,7.6837
41313,0.3029
41314,0.04
41315,10.1995
41316,3.8405
41317,0.181
41318,0.003
41319,0.003
41320,0.003
41321,0.1254
41322,0.003
41323,0.003
41324,0.003
41325,17.6484
41326,0.0322
41327,0.055
41328,26.1193
41329,2.7434
41330,11.2901
41331,3.1698
41332,0.6144
41338,0.437
41339,0.4578
41340,0.1183
41342,0.0687
41343,0.0021
41344,0.002
41345,0.0013
41346,0.0202
41347,0.0016
41348,0.0016
41349,0.0021
41350,0.0313
41351,0.0027
41352,0.0019
41353,0.0031
41354,0.0029
41355,0.0022
41356,0.0022
41357,0.0019
41358,0.0021
41359,0.0024
41360,0.0288
41361,0.002
41362,0.0018
41363,0.032
41364,0.0462
41365,0.0022
41366,0.002
41367,0.0011
41368,0.0021
41369,0.0264
41370,0.0017
41371,0.0046
41372,0.0024
41373,0.0021
41374,0.0023
41375,0.0939
41376,0.0022
41377,0.0017
41378,0.0025
41379,0.0017
41380,20.5325
41381,12.9426
41382,47.7519
41384,0.003
41385,2.9901
41387,8.695
41390,6.428
41391,0.003
41392,15.1795
41393,13.687
41395,9.381
41396,0.0083
41397,0.0018
41398,0.0012
41399,0.0031
41400,0.0022
41401,0.0239
41402,0.002
41403,0.0021
41404,0.0025
41405,0.0017
41406,0.0259
41407,0.0034
41408,0.0275
41409,0.0275
41410,0.0257
41411,0.0248
41412,0.0249
41413,0.0266
41414,0.0287
41415,0.0216
41416,0.0113
41417,0.0027
41418,0.002
41419,0.0274
41420,0.0251
41421,0.0407
41422,0.0297
41423,0.0022
41424,0.0352
41425,0.0018
41426,0.0218
41427,0.0021
41428,0.0238
41429,0.0025
41430,0.0292
41431,0.0063
41432,0.0006
41433,0.0021
41434,26.1904
41435,8.5498
41436,8.8215
41437,9.4719
41438,0.0754
41439,0.0335
41440,0.4949
41441,0.436
41443,0.003
41444,0.0185
41445,0.0424
41446,0.0092
41447,0.049
41448,1.7637
41449,9.4719
41450,0.0924
41451,0.0267
41452,8.324
41453,0.7907
41454,0.7584
41455,6.142
41458,0.052
41459,0.0218
41460,0.068
41462,0.0482
41463,0.332
41466,0.0589
41467,12.9181
41468,0.0125
41469,8.5592
41470,2.0861
41471,9.8591
41472,16.97
41474,0.1297
41475,0.093
41476,0.0694
41477,0.059
41478,0.0621
41479,0.064
41480,0.0844
41481,0.0944
41482,0.0902
41483,0.0924
41484,0.0589
41485,0.1014
41486,0.0639
41487,0.081
41488,0.0878
41489,0.0894
41490,0.0834
41491,0.0213
41492,0.0018
41493,0.0022
41494,0.0019
41495,0.0268
41496,0.0027
41497,0.0021
41498,0.0027
41499,0.0191
41500,0.0029
41501,0.0024
41502,0.0018
41503,0.0104
41504,0.0021
41505,0.0171
41506,0.0017
41507,0.0021
41508,0.0011
41509,0.0025
41510,0.0022
41511,0.0023
41512,0.0019
41513,0.0024
41514,0.0206
41515,0.002
41516,0.0347
41517,0.0023
41518,0.0027
41519,0.0021
41520,0.0227
41521,0.0018
41522,0.0258
41523,0.0024
41524,0.003
41525,0.002
41526,0.0027
41527,0.0002
41528,0.0019
41529,0.0023
41530,0.0192
41531,0.0248
41532,0.0019
41533,0.0193
41534,0.0027
41535,0.0044
41536,0.0024
41537,0.0014
41538,0.003
41539,0.0026
41540,0.002
41541,0.0278
41542,0.003
41543,0.003
41544,0.003
41545,0.003
41546,0.003
41547,0.003
41548,0.003
41549,6.5968
41550,15.8866
41551,2.2589
41552,8.0064
41553,0.003
41554,7.7297
41555,2.0653
41557,0.2301
41558,0.2559
41559,6.8229
41560,0.1825
41561,0.0264
41562,0.0451
41563,0.084
41564,0.105
41565,0.0835
41566,0.0501
41567,0.0719
41568,0.089
41569,0.052
41570,0.0626
41571,0.109
41572,0.091
41573,0.0784
41574,0.1179
41575,0.072
41576,0.1089
41577,0.0914
41578,0.0766
41581,7.8945
41582,2.3934
41586,19.0112
41587,8.9807
41588,11.9244
41589,0.0794
41590,21.7819
41591,9.4719
41592,37.7081
41593,1.2589
41594,1.2589
41595,0.113
41596,0.082
41597,0.106
41598,0.0999
41600,0.062
41601,0.38
41602,0.2
41603,0.2815
41604,0.6185
41605,0.186
41606,0.05
41607,0.0301
41608,0.05
41609,0.045
41610,0.043
41611,0.0537
41612,0.0569
41613,0.041
41614,0.0579
41615,0.049
41616,0.0334
41617,0.049
41618,0.0375
41619,0.038
41622,14.2529
41623,3.3231
41624,11.9244
41625,0.116
41626,2.5159
41627,6.3246
41628,7.8396
41629,1.319
41630,0.0184
41631,0.057
41632,0.057
41633,0.075
41636,0.257
41637,0.2129
41639,5.0238
41640,5.9763
41641,0.1534
41642,0.0166
41643,0.0633
41644,0.045
41645,0.0417
41646,0.0555
41647,0.0348
41648,0.0322
41649,0.0597
41650,0.0828
41651,0.0456
41652,0.0018
41653,0.0026
41654,0.002
41655,0.0013
41656,0.0021
41657,0.0021
41658,0.0018
41659,0.0026
41660,0.002
41661,0.0025
41662,0.0025
41663,0.0022
41664,0.0019
41665,0.003
41666,0.0021
41667,0.0015
41668,0.002
41669,0.0021
41670,0.003
41671,11.2259
41672,14.2317
41673,0.4747
41674,0.1575
41675,0.559
41676,0.0301
41677,0.4205
41678,0.038
41679,0.0302
41680,0.03
41681,0.1441
41682,0.069
41683,0.0392
41684,0.0509
41685,0.0698
41686,0.0479
41687,0.0709
41688,0.0481
41689,0.0335
41690,0.0078
41691,0.0101
41692,0.0136
41693,0.02
41694,0.0196
41695,0.0375
41696,0.0203
41697,0.0458
41698,0.0166
41699,0.3518
41700,0.0404
41701,0.0803
41702,0.0571
41703,0.0132
41704,0.0187
41705,0.0178
41706,0.0262
41707,0.0021
41708,0.0019
41709,0.0021
41710,0.0021
41711,0.0026
41712,0.0017
41713,0.003
41714,0.0076
41715,0.0196
41716,0.0013
41717,0.0019
41718,0.0182
41719,0.0163
41720,0.023
41721,0.0238
41722,0.0218
41723,0.01
41725,27.8959
41726,9.757
41729,18.8988
41730,17.638
41732,0.1264
41733,0.13
41734,0.0281
41735,0.0521
41736,0.0493
41737,0.0546
41738,0.0283
41739,0.032
41740,0.0014
41741,0.045
41742,0.0175
41743,0.0006
41747,6.493
41748,40.9678
41749,1.5949
41750,2.2589
41751,0.0113
41752,8.2903
41753,6.7662
41754,0.003
41755,0.0138
41756,0.0195
41761,0.061
41762,0.0759
41763,0.0768
41764,0.0964
41765,15.8489
41766,32.028
41767,0.003
41768,0.04
41769,0.1039
41771,0.387
41772,0.4255
41773,0.339
41774,0.3639
41776,0.1024
41777,0.0593
41778,0.095
41779,0.091
41780,0.0838
41781,0.003
41782,0.098
41783,0.0903
41784,0.145
41785,0.377
41786,0.7777
41787,0.375
41788,0.055
41789,0.056
41793,0.003
41794,0.003
41795,2.5179
41796,0.003
41797,0.0312
41798,0.0102
41799,0.0122
41800,0.0107
41801,0.0038
41802,0.003
41803,0.0123
41804,0.0106
41805,0.024
41806,0.164
41807,0.2994
41808,0.0027
41809,0.0632
41810,0.0409
41811,0.0387
41812,13.1623
41813,13.8794
41814,0.003
41815,0.0275
41816,0.0283
41817,0.0665
41818,9.1884
41819,8.1742
41820,2.9595
41821,5.021
41822,0.0111
41823,0.035
41824,0.0124
41825,0.0095
41826,0.005
41827,0.016
41828,0.0145
41829,0.02
41830,0.0069
41831,0.023
41832,0.0241
41833,0.0153
41834,0.216
41835,0.3278
41836,38.791
41837,8.342
41838,19.83
41839,24.4436
41840,3.6181
41841,0.8131
41842,0.099
41843,0.3557
41844,0.3639
41846,0.051
41849,0.0429
41850,0.0132
41851,0.0671
41852,0.052
41853,0.051
41854,0.0697
41855,0.0694
41859,18.3608
41860,2.7896
41861,14.1741
41862,8.5742
41863,4.0442
41864,8.3048
41865,8.153
41866,13.1623
41867,5.41
41868,3.5929
41869,21.9479
41871,0.0737
41872,0.0567
41873,0.079
41874,0.099
41876,0.0101
41881,17.5681
41882,22.5893
41883,10.2906
41884,0.185
41885,0.1968
41886,0.2175
41887,0.234
41888,0.197
41889,0.2165
41890,0.3239
41891,0.192
41893,7.191
41894,12.6191
41895,0.0384
41896,1.3395
41897,2.183
41899,0.3981
41900,0.2484
41901,0.236
41902,8.131
41903,71.039
41904,0.003
41905,0.003
41906,14.8132
41909,0.0502
41910,4.4231
41911,43.7918
41912,9.9385
41913,0.114
41914,0.4353
41915,0.049
41916,1.2958
41927,0.0059
41928,0.0618
41929,2.4964
41930,0.2422
41931,0.031
41932,0.018
41933,0.0658
41934,0.067
41935,0.088
41936,0.0702
41939,0.013
41942,3.1648
41943,9.7728
41944,10.8657
41945,14.7367
41946,16.5392
41947,0.003
41949,0.0994
41950,0.068
41951,0.0669
41952,0.0629
41953,0.069
41954,0.121
41955,0.058
41956,0.0611
41957,0.0519
41958,0.059
41959,0.0617
41960,0.059
41961,0.0581
41962,0.0754
41963,0.052
41964,0.06
41965,0.055
41966,0.0539
41967,0.0615
41968,0.0565
41969,0.06
41970,0.0734
41971,0.063
41972,0.053
41973,0.057
41974,0.0614
41975,0.049
41976,0.064
41977,0.057
41978,0.055
41979,0.0574
41980,0.056
41981,0.051
41982,0.0624
41983,0.0724
41984,0.055
41985,0.0523
41986,0.0556
41987,0.0719
41988,0.057
41989,0.057
41990,0.051
41991,0.094
41992,0.092
41993,0.0769
41994,0.0812
41995,0.0756
41996,0.07
41997,0.0784
41998,0.0843
41999,0.0859
42000,0.0748
42001,0.0593
42002,0.059
42003,0.058
42004,0.0557
42005,0.061
42006,0.0554
42007,0.0599
42008,0.0584
42009,0.0629
42010,0.057
42011,0.059
42012,0.0714
42013,0.063
42014,0.063
42015,0.0541
