NORAD_CAT_ID,RCS,SOURCE
22347,0.047,5
22348,0.09,12
22349,0.08,9
22350,0.38,11
22351,0.05,8
22352,0.23,16
22353,0.07,5
22354,0.75,21
22356,0.027,8
22357,0.06,7
22358,0.9,24
22359,0.045,14
22361,0.18,9
22362,0.035,18
22363,0.03,14
22366,0.32,11
22367,0.18,12
22368,0.11,8
22369,0.25,8
22370,0.06,10
22371,2.22,28
22374,0.03,10
22375,0.16,10
22376,0.027,12
22377,0.028,7
22379,0.05,11
22381,0.023,12
22382,0.029,13
22387,0.013,14
22388,0.018,15
22390,0.18,13
22392,0.06,9
22393,0.08,10
22394,0.42,15
22395,0.06,8
22396,0.026,21
22397,0.011,9
22398,0.016,15
22400,0.015,17
22403,0.012,13
22404,0.05,9
22405,0.12,10
22406,0.045,12
22407,0.045,15
22408,0.024,16
22409,0.13,9
22410,0.034,15
22415,0.06,10
22416,0.048,13
22417,0.96,18
22418,0.1,7
22419,0.05,8
22420,0.05,12
22421,0.06,10
22422,0.05,14
22423,0.11,12
22425,0.045,10
22426,0.05,10
22429,0.037,19
22430,0.044,15
22432,0.027,10
22433,0.027,10
22435,0.029,14
22436,0.019,14
22437,0.023,14
22438,0.016,9
22441,0.28,14
22442,0.018,13
22443,0.018,13
22444,0.013,12
22445,0.046,18
22446,2.66,4
22447,9.64,48
22451,0.038,20
22453,0.019,9
22454,0.049,10
22455,0.012,9
22456,0.028,17
22458,0.01,9
22459,0.025,16
22468,0.012,10
22471,0.023,12
22473,0.014,9
22474,0.07,6
22475,0.018,11
22476,0.009,7
22477,0.047,17
22478,0.019,9
22480,0.036,13
22481,0.012,12
22487,2.09,30
22488,4.08,39
22489,1.93,25
22490,0.83,27
22491,0.17,5
22493,0.023,14
22494,0.016,9
22495,0.019,11
22496,0.017,15
22499,0.013,13
22500,0.025,15
22502,0.018,10
22503,0.028,16
22504,0.007,8
22509,0.009,10
22512,2.2,4
22513,3.12,12
22514,2.27,9
22517,1.75,9
22532,0.032,25
22533,0.015,9
22537,0.01,12
22543,0.016,16
22544,0.025,8
22545,0.009,16
22546,0.016,11
22547,0.009,8
22549,0.007,4
22551,0.005,3
22552,0.005,5
22554,0.007,6
22557,8.97,4
22561,2.41,39
22562,1.33,27
22563,8.35,9
22565,11.8,22
22566,12.1,27
22567,0.045,13
22568,0.041,20
22571,0.009,8
22574,0.009,9
22575,0.1,14
22576,0.08,9
22577,0.49,17
22578,0.27,14
22579,0.07,9
22581,0.98,5
22590,2.01,30
22591,5.7,63
22594,10.4,34
22598,0.027,12
22599,0.042,11
22600,0.15,11
22601,0.09,9
22602,0.09,8
22603,0.13,15
22604,0.08,6
22605,0.06,10
22606,0.048,9
22607,0.17,10
22608,0.17,10
22609,0.023,14
22610,0.09,8
22611,0.026,9
22612,0.036,15
22613,0.08,12
22614,0.026,11
22615,0.014,8
22616,0.033,12
22617,0.045,20
22618,0.037,9
22619,0.15,6
22620,0.16,9
22624,2.82,2
22626,8.88,60
22627,4.92,53
22645,0.016,9
22646,1.07,26
22647,1.08,37
22648,1.18,23
22649,1.01,25
22650,1.1,25
22651,6.38,51
22652,0.96,21
22653,14.1,3
22654,0.32,1
22655,22.4,22
22657,3.2,9
22665,0.01,8
22670,15.4,32
22671,8.99,44
22675,1.5,39
22676,4.23,37
22687,1.04,28
22688,1.02,26
22689,1.06,18
22690,1.05,23
22691,1.13,29
22692,0.95,20
22693,6.1,50
22694,16.8,2
22698,0.56,14
22699,0.81,17
22700,3.25,13
22706,0.042,16
22707,0.04,11
22723,9.15,4
22724,10.8,2
22725,27.6,27
22739,4.93,54
22744,4.2,39
22779,3.82,20
22782,4.67,50
22783,0.29,15
22784,4.88,52
22787,25.8,1
22796,21.5,3
22797,9.15,47
22801,0.041,13
22802,6.87,55
22803,10,25
22804,0.08,8
22805,0.09,9
22806,0.08,7
22807,0.08,10
22812,0.021,9
22816,0.011,9
22823,7.61,58
22824,0.16,4
22825,0.19,9
22826,0.17,15
22827,0.41,15
22828,0.33,17
22829,0.37,16
22830,9.64,52
22836,0.31,3
22839,2.26,2
22840,0.018,9
22841,0.024,27
22842,0.06,10
22843,0.019,7
22849,0.01,9
22850,2.13,38
22871,25.2,4
22877,5.03,29
22880,9.2,2
22883,3.89,3
22888,2.04,31
22889,4.88,52
22907,6.31,3
22910,2.85,3
22911,12.6,6
22912,8.13,2
22913,30.2,36
22919,0.011,8
22921,9.6,2
22923,2.98,23
22927,22.6,9
22930,12.4,2
22931,1,1
22949,8.56,30
22952,7.84,11
22963,5.14,2
22966,1.66,3
22969,4.65,51
22970,5.18,52
22971,0.4,12
22979,6.88,45
22980,24.2,28
22981,7.12,2
22984,2.12,2
22996,2.99,32
22999,1.11,26
23000,1.04,25
23001,1.08,23
23002,1.02,20
23003,1.02,20
23004,1.09,22
23005,5.47,39
23007,0.014,15
23010,2.51,3
23013,3.07,4
23016,8.35,5
23018,3.44,13
23027,1.96,9
23043,4.18,7
23044,3.86,7
23045,3.39,8
23048,1.25,10
23051,14,4
23087,13.3,29
23088,11,21
23089,0.09,8
23090,0.09,8
23091,0.09,7
23092,2.31,23
23093,7.37,63
23094,0.09,10
23105,2.05,33
23106,0.09,6
23108,14.3,3
23111,1.74,2
23118,0.71,3
23124,23.1,3
23125,0.26,19
23126,0.34,8
23127,21.4,34
23132,12.6,3
23168,2.44,6
23171,8.77,3
23175,9.45,2
23176,15.8,5
23177,21.3,25
23179,2.33,38
23180,5.58,61
23185,31.6,5
23189,1.92,30
23190,5.04,46
23191,2.55,45
23192,13.6,10
23194,12.2,19
23197,5.38,26
23198,1.22,21
23199,10,4
23200,10.3,2
23201,33.4,45
23203,3.26,8
23204,3.62,10
23205,4.16,6
23208,1.91,13
23227,25.2,3
23229,6.5,34
23230,37,22
23232,0.59,13
23233,3.2,21
23237,0.69,5
23238,0.93,23
23239,0.39,12
23240,1.68,36
23241,0.44,15
23242,0.83,25
23243,0.27,11
23244,0.99,38
23245,0.49,13
23248,4.27,15
23250,0.07,10
23254,0.007,6
23258,0.014,4
23259,0.011,11
23260,0.012,8
23261,0.002,1
23263,0.023,14
23264,0.08,6
23265,0.014,6
23267,5.3,5
23270,1.41,5
23275,0.006,3
23277,0.14,8
23278,2.95,17
23279,5.49,49
23282,0.06,8
23292,0.15,8
23293,0.06,9
23294,0.24,1
23297,0.049,5
23301,0.29,14
23302,0.007,6
23303,0.008,4
23305,6.39,2
23308,0.01,11
23309,0.021,24
23310,0.015,18
23313,15.8,8
23314,2.22,6
23317,7.34,46
23318,4.68,47
23319,9.34,5
23322,2.51,3
23323,3.82,48
23324,6.29,46
23327,12.3,1
23330,1.75,2
23331,59.8,10
23342,6,48
23343,8.64,47
23344,0.08,7
23345,0.09,8
23346,0.09,12
23347,0.08,9
23396,3.01,7
23397,3.53,8
23398,1.96,6
23401,2.16,5
23402,0.73,18
23403,0.71,22
23404,7.78,54
23405,8.63,44
23406,0.09,7
23407,0.07,7
23408,0.08,7
23409,0.62,20
23410,0.09,9
23411,10.6,18
23412,5.23,51
23413,10.4,4
23415,2.51,3
23418,0.004,3
23420,15.4,19
23426,15,4
23429,7.56,2
23431,2.13,33
23432,8.19,62
23433,0.009,14
23434,0.017,11
23439,0.63,12
23440,5.7,54
23441,1.08,25
23442,1.1,25
23443,1.17,25
23444,1,26
23445,1.11,23
23446,1.04,31
23447,6.11,46
23448,6.34,2
23451,2.59,3
23455,3.7,35
23457,0.037,10
23461,10,2
23463,1.42,22
23464,0.44,17
23465,0.67,18
23466,5.55,59
23467,37.3,4
23468,17.1,33
23479,0.18,7
23480,0.12,10
23482,0.22,13
23483,0.81,17
23484,0.52,18
23485,0.09,11
23486,0.033,13
23487,0.06,7
23488,0.31,12
23489,0.36,8
23490,0.1,5
23491,0.16,12
23492,0.05,6
23493,0.048,9
23494,0.042,6
23495,0.07,7
23496,0.21,15
23511,2.32,6
23512,3.63,10
23513,2.74,6
23516,1.99,7
23522,4.74,2
23523,24.8,37
23524,0.47,4
23526,1.98,34
23527,4.77,41
23528,12.2,5
23533,3.37,16
23535,0.08,10
23536,7.43,10
23537,6.43,2
23538,29.8,32
23545,0.9,28
23546,0.9,25
23547,0.79,19
23548,1.56,24
23553,17,1
23560,9.32,52
23561,14.7,37
23564,0.049,8
23571,22.5,5
23581,13.9,5
23587,4.31,39
23589,31.6,5
23590,14.1,26
23595,0.1,11
23598,22.2,2
23603,2.3,28
23604,4.23,46
23606,0.67,15
23607,0.29,18
23608,9.69,58
23613,21.2,4
23614,11,23
23615,5.33,4
23616,0.1,7
23620,3.45,10
23621,5.01,9
23622,3.48,7
23625,1.57,10
23636,39.5,4
23637,20.7,37
23639,4.1,5
23640,10,27
23641,3.31,27
23642,13.3,25
23645,6.75,10
23646,0.8,1
23649,12.6,3
23651,15.8,1
23653,4.99,6
23656,1.79,2
23657,8.29,55
23659,4.39,48
23670,15.7,11
23671,18.1,23
23680,4.06,3
23683,1.19,2
23686,45.9,4
23687,19.5,30
23696,39.2,8
23697,14.7,25
23704,14.4,28
23705,9.88,32
23706,0.09,8
23707,0.12,5
23708,0.11,8
23709,0.08,8
23710,5.43,60
23711,8.9,51
23715,4.13,22
23716,7.38,12
23717,4.46,4
23720,3.76,4
23723,22.5,2
23725,4.88,34
23730,10,2
23731,4.12,6
23732,24.1,24
23734,4.36,6
23735,3.75,8
23736,3.88,7
23739,1.86,11
23741,12.3,7
23751,4.43,46
23752,0.67,22
23753,4.67,52
23754,31.1,4
23756,4.72,38
23757,7.26,45
23764,17.2,6
23765,12.7,3
23766,23.3,22
23768,18.9,2
23770,3.31,28
23773,2.29,36
23774,6.32,64
23775,6.93,2
23778,3.35,2
23779,35.9,5
23781,13.9,6
23787,1,21
23788,0.96,17
23789,1.03,27
23790,1.1,26
23791,1.08,28
23792,1.06,24
23793,5.08,37
23802,6.66,34
23814,0.64,17
23815,1.54,27
23816,22.1,2
23820,0.032,7
23821,0.045,4
23827,2.61,32
23828,6.49,49
23829,0.026,5
23830,0.07,4
23832,0.032,4
23833,3.98,9
23836,0.009,6
23837,0.05,7
23838,0.08,1
23839,1.18,3
23840,14,23
23841,0.11,2
23842,3.38,3
23845,36,2
23846,12,5
23847,21.4,33
23851,8.51,26
23859,0.24,11
23864,22.1,13
23865,33.1,3
23866,20.4,28
23867,16,34
23877,7.54,5
23879,2.96,26
23880,15.8,13
23883,3.05,3
23915,25.2,6
23933,0.09,2
23940,1.7,40
23943,20.5,2
23948,5.15,2
23949,2.51,5
23950,21,27
23952,0.036,13
23953,5.86,15
23966,1.93,19
23967,16,4
23968,15.6,28
23975,0.015,10
23986,0.045,21
23994,0.07,7
24007,0.044,13
24051,0.048,11
24082,0.11,9
24091,0.05,10
24097,0.08,10
24102,0.07,9
24126,0.05,9
24129,0.09,10
24138,0.03,16
24151,0.06,9
24163,0.05,9
24165,0.036,14
24197,0.026,11
24208,3.51,2
24209,12.5,4
24213,0.06,9
24227,0.1,9
24236,0.06,10
24239,0.046,19
24277,22.6,27
24278,0.25,11
24279,23.9,29
24282,0.84,4
24284,0.04,16
24285,1.34,35
24286,1.62,20
24292,1.07,9
24293,12.4,14
24296,7.02,13
24297,5.74,53
24298,8.79,50
24299,0.08,9
24300,0.09,14
24301,0.08,8
24302,0.08,5
24303,0.47,14
24304,2.12,33
24305,0.18,9
24306,4.82,52
24307,23.8,2
24312,0.07,3
24313,15.8,5
24315,12.6,9
24320,3.12,10
24340,0.038,14
24378,0.041,14
24435,6.99,4
24438,1.5,2
24487,0.01,11
24529,0.01,6
24547,0.22,10
24581,0.039,15
24594,0.016,10
24602,0.019,9
24647,0.049,6
24652,11.9,4
24653,6.88,12
24654,21.7,16
24665,23.9,2
24674,28.2,6
24675,14.9,27
24676,0.044,8
24677,2.25,29
24678,5.67,67
24679,0.046,6
24682,0.005,3
24700,0.44,5
24703,0.05,7
24705,0.39,21
24712,0.45,19
24713,40.4,13
24714,17.2,2
24715,22,23
24720,27.2,37
24721,2.11,23
24722,0.17,12
24723,0.38,4
24724,1.41,42
24725,1.04,21
24726,1.01,20
24727,1.09,22
24728,0.96,25
24729,0.9,23
24730,0.89,26
24731,6.2,50
24732,25.1,3
24741,0.28,7
24742,1.53,4
24748,7.4,3
24751,0.95,14
24752,0.003,2
24753,3.07,24
24754,0.79,9
24756,0.046,16
24761,6.31,5
24764,5.73,31
24768,6.49,2
24769,8.9,2
24772,2.2,30
24773,5.02,48
24777,0.12,12
24778,0.09,8
24786,18.6,5
24792,3.85,53
24793,3.67,51
24794,3.76,52
24795,3.74,55
24796,4.25,42
24797,9.6,41
24798,9.45,2
24800,5.89,34
24803,6.27,35
24808,8.9,2
24809,10.1,22
24810,3.14,32
24812,43.3,5
24815,24.9,7
24817,0.005,5
24818,0.005,4
24819,29.1,7
24820,5.14,2
24821,18.6,1
24827,20.6,31
24829,16.8,29
24833,0.82,23
24834,20,3
24836,4.8,60
24837,3.92,52
24839,4.24,57
24840,3.78,48
24841,3.84,51
24842,4.33,51
24843,0.87,24
24846,12.6,6
24866,0.06,10
24869,3.68,51
24870,3.81,47
24871,6.31,61
24872,3.61,49
24873,4.57,46
24876,2.89,20
24880,18.9,2
24883,2.84,35
24891,21.6,5
24892,22.1,32
24893,0.015,19
24894,2.82,2
24897,1,3
24901,7.94,7
24903,3.79,49
24904,3.46,49
24905,3.77,52
24906,4.11,55
24907,4.01,49
24911,0.026,16
24914,0.71,20
24916,25.1,4
24919,30.5,19
24920,1.39,32
24921,1.35,20
24925,1.4,20
24926,1.43,30
24931,15.8,3
24932,6.43,2
24933,19.9,3
24936,8.39,7
24937,13.7,30
24944,3.64,44
24945,3.97,54
24946,2.67,38
24948,4.03,57
24949,4.22,51
24950,3.9,52
24953,2.08,31
24954,0.89,18
24955,7.36,64
24956,0.025,9
24957,22.5,2
24959,0.08,3
24960,12.6,29
24965,3.82,53
24966,4.19,53
24967,3.57,51
24968,3.43,50
24969,3.84,59
24971,3.92,39
24973,0.013,8
24974,0.007,9
24978,0.008,8
24980,0.005,7
24985,0.009,8
24990,0.43,11
24996,0.009,8
25000,0.71,3
25001,0.63,2
25004,371,379
25010,16.7,5
25021,0.95,2
25023,20.8,33
25024,32.2,30
25025,0.51,11
25026,9.19,55
25027,0.017,11
25028,0.018,14
25030,2.36,10
25039,3.45,48
25040,3.92,47
25041,3.7,46
25042,4.07,44
25043,4.88,55
25045,0.79,4
25048,7.79,5
25049,25.8,2
25050,15.8,7
25053,0.82,15
25054,0.76,18
25057,0.004,4
25067,25.1,9
25068,1.14,23
25071,1.14,3
25074,31.7,7
25077,3.37,47
25078,3.64,56
25085,0.016,7
25086,25.1,3
25097,0.07,2
25098,0.22,8
25101,0.012,5
25104,3.83,51
25105,4.14,53
25106,3.78,45
25108,3.94,50
25110,9.09,4
25112,0.52,16
25113,0.43,11
25114,0.78,21
25115,0.94,21
25116,0.89,20
25117,0.78,22
25118,0.51,18
25119,0.47,14
25122,0.039,5
25126,9.41,10
25134,10.5,2
25135,7.1,46
25136,3.12,27
25138,3.66,54
25152,6.16,3
25153,14.5,3
25156,0.27,15
25157,1.76,25
25158,0.79,27
25159,0.98,28
25160,3.64,42
25161,1.47,23
25162,1.94,40
25163,2.39,36
25164,2.09,32
25165,2.2,30
25169,3.64,51
25170,4.23,55
25171,3.49,49
25172,3.97,45
25173,4.18,47
25175,29.8,44
25187,0.01,13
25199,0.041,11
25203,0.034,9
25204,0.047,15
25205,0.047,14
25214,0.039,21
25221,0.06,12
25225,0.016,11
25226,0.11,10
25227,0.02,8
25237,25.1,3
25239,20.2,8
25246,0.008,5
25253,0.12,8
25254,0.035,10
25255,0.008,7
25258,7.94,5
25260,6.2,38
25261,13.4,38
25262,3.6,51
25263,4.39,54
25270,0.009,6
25272,4.02,56
25273,4.44,52
25274,3.95,53
25275,3.93,50
25276,4.51,51
25279,30.7,42
25280,1.61,41
25281,1.34,19
25282,1.29,36
25284,0.17,11
25285,3.74,48
25286,3.66,50
25287,3.51,43
25288,4.12,51
25289,3.78,47
25290,3.85,50
25291,4.2,37
25306,2.69,35
25307,2.61,44
25308,2.49,36
25309,2.58,35
25311,41.6,3
25312,17.9,6
25315,5,5
25318,1.16,4
25319,4.04,56
25320,4,47
25327,6.31,12
25330,5.67,25
25331,16.6,5
25334,27.1,11
25338,5.51,45
25339,2.61,3
25342,3.77,51
25343,3.7,47
25344,4.07,55
25345,3.5,45
25346,4.1,57
25353,0.89,2
25354,39.8,13
25358,23.5,17
25359,9.65,48
25360,2.84,22
25363,1.12,21
25364,0.98,19
25365,1,18
25366,1.01,22
25367,0.98,23
25368,1.03,23
25369,6.38,57
25371,13.5,13
25394,7.38,56
25395,0.42,13
25396,0.52,17
25397,0.2,9
25398,0.17,9
25399,0.39,13
25400,11.2,31
25401,0.09,8
25402,0.08,8
25403,0.09,19
25404,25.1,5
25405,22.2,36
25406,6.27,56
25407,11.5,23
25409,0.08,9
25410,0.08,9
25411,0.09,12
25412,0.08,7
25413,0.76,25
25414,0.62,26
25415,0.55,17
25416,0.62,20
25417,0.61,22
25418,0.62,15
25419,0.51,21
25420,0.68,25
25431,4.15,51
25432,3.91,54
25442,0.012,3
25444,0.014,14
25445,0.002,3
25449,0.027,11
25454,0.011,7
25460,6.86,4
25461,18.8,30
25462,10,4
25465,27.3,22
25467,4.01,53
25468,3.61,47
25469,3.68,46
25471,3.94,42
25473,7.52,7
25475,0.75,24
25476,0.55,20
25477,0.61,14
25478,0.63,13
25479,0.45,15
25480,1.08,22
25481,0.65,19
25482,1.06,26
25484,0.7,18
25485,14,35
25488,7.87,20
25489,0.57,14
25490,2.36,27
25491,14.4,4
25492,25,2
25495,10.1,4
25501,12.1,3
25502,15.8,26
25503,29,34
25504,0.48,16
25506,1.61,32
25509,0.3,12
25510,9.69,47
25515,6.91,3
25516,9.58,15
25520,0.3,8
25522,31.7,5
25525,25.1,12
25526,0.012,15
25527,4.09,55
25528,3.66,48
25530,3.81,45
25531,4.08,49
25538,0.53,11
25539,0.86,29
25540,0.92,17
25541,0.77,17
25542,8.13,38
25543,9.46,43
25544,399,440
25546,7.92,4
25548,3.24,24
25558,18.3,7
25560,1.87,41
25561,1.29,19
25563,0.01,6
25566,0.03,12
25567,1.99,26
25568,0.52,19
25569,7.59,61
25577,4.02,43
25578,3.14,49
25585,20.5,4
25586,21.4,33
25590,2.2,34
25592,4.9,54
25593,3.86,5
25594,2.81,3
25595,4.49,2
25598,0.58,7
25611,0.35,3
25612,0.023,11
25613,0.026,15
25614,0.018,16
25616,2.44,32
25619,10.4,14
25621,1.99,35
25622,2.07,36
25623,2.24,34
25624,2.47,42
25626,33.5,4
25629,25.7,13
25630,28.4,4
25634,7.31,56
25635,0.35,14
25636,0.46,13
25637,10.1,22
25638,7.94,3
25639,5.25,3
25642,12.6,3
25645,2.88,4
25649,2.44,21
25650,2.55,34
25651,2.44,37
25652,2.26,50
25655,0.039,13
25657,35.7,4
25660,28.5,8
25661,5.85,43
25662,21.5,30
25666,6.32,4
25667,21.2,24
25673,19.3,4
25676,2.64,39
25677,2.53,44
25678,2.47,31
25679,2.34,29
25682,4.66,37
25684,0.037,2
25693,1.41,28
25695,9.81,50
25721,2.56,29
25723,4.65,43
25727,10.6,18
25730,0.24,13
25731,1.56,44
25732,6.72,51
25733,8.1,60
25735,0.47,16
25736,1.19,25
25740,235,239
25743,23.8,8
25750,0.007,3
25756,0.58,23
25757,0.26,7
25758,3.47,43
25759,6.24,45
25765,0.11,8
25766,0.11,7
25767,0.15,1
25768,0.16,5
25770,2.4,36
25771,2.35,37
25772,2.7,39
25773,2.36,43
25774,9.14,50
25777,3.57,45
25778,3.53,51
25785,174,181
25788,27.2,2
25789,2.95,43
25791,7.22,55
25793,0.22,10
25795,0.049,10
25798,0.35,15
25800,0.015,2
25803,0.09,1
25804,0.09,14
25805,0.041,2
25806,0.02,5
25807,0.036,13
25808,0.06,9
25809,0.036,16
25810,0.016,2
25818,0.12,7
25821,0.39,8
25822,0.32,16
25823,0.12,20
25824,0.32,15
25825,0.046,20
25826,0.06,5
25827,0.017,3
25828,0.049,4
25829,0.06,2
25831,0.016,2
25832,0.28,3
25834,0.037,18
25837,0.039,15
25838,0.25,14
25839,0.19,6
25840,0.26,14
25841,0.032,5
25842,0.05,2
25844,0.67,10
25847,13.8,26
25850,5.19,17
25851,2.27,39
25852,2.66,39
25853,2.46,39
25854,2.57,44
25860,19.2,29
25861,13.3,37
25862,0.09,10
25863,0.09,11
25864,0.08,10
25865,0.09,9
25867,8.37,18
25868,10.4,17
25869,5.48,36
25872,2.49,41
25873,2.45,40
25874,2.27,37
25875,2.61,38
25876,9.09,56
25880,25.1,7
25882,0.009,5
25883,2.6,44
25884,2.38,39
25885,2.38,37
25886,2.34,45
25892,2.24,32
25893,4.94,65
25894,31.6,8
25896,1.5,2
25897,2.51,6
25900,1.58,3
25904,0.016,11
25907,2.36,39
25908,2.12,41
25909,2.5,39
25910,2.08,37
25913,12.1,2
25919,4.18,52
25922,14.2,2
25924,29.4,6
25927,22.8,4
25928,0.51,7
25931,0.026,3
25932,0.05,4
25933,3.25,12
25936,0.16,17
25937,3.04,2
25938,21.9,35
25940,3.53,45
25941,0.52,21
25942,5.49,54
25943,2.61,41
25944,2.64,39
25945,2.43,32
25946,2.53,28
25949,30.8,4
25954,19.3,9
25961,2.81,43
25962,2.55,47
25963,2.79,43
25964,2.02,35
25967,0.52,3
25968,13.6,21
25977,7.46,53
25978,0.74,19
25979,12.1,22
25980,0.59,24
25981,0.58,21
25982,0.84,19
25983,0.74,13
25984,0.58,25
25985,0.56,19
25986,0.54,11
25989,6.31,5
25990,2.51,9
25991,3.82,17
25992,0.047,13
25993,0.05,11
25994,12.8,29
25997,0.017,15
25998,0.2,13
25999,0.07,10
26000,0.032,18
26001,0.11,8
26002,0.015,10
26003,0.039,18
26004,0.07,11
26005,0.07,14
26006,0.1,9
26007,0.11,7
26008,0.18,10
26009,0.05,6
26010,0.047,12
26011,0.047,23
26012,0.16,12
26013,0.06,11
26014,0.09,8
26015,0.07,8
26016,0.07,8
26017,0.11,8
26018,0.013,13
26019,0.041,10
26020,0.09,6
26021,0.031,12
26022,0.037,22
26023,0.026,13
26024,0.02,9
26025,0.018,9
26026,0.04,27
26027,0.025,10
26028,0.033,10
26029,0.013,16
26030,0.019,6
26032,2.14,30
26033,0.5,19
26034,1.21,20
26035,2.79,27
26036,0.018,13
26037,0.08,5
26038,41.2,9
26042,7.13,6
26045,6.18,16
26048,0.25,19
26049,0.06,8
26050,0.15,12
26053,12.9,15
26056,14.4,4
26058,6.31,7
26061,0.15,8
26063,0.2,13
26064,0.41,16
26065,0.88,15
26066,1.52,31
26069,7.28,50
26070,11.7,25
26071,34.8,2
26072,16.9,32
26073,0.09,6
26074,0.09,9
26075,0.09,10
26076,0.002,3
26077,0.07,6
26078,0.002,1
26079,0.02,15
26080,0.007,3
26081,2.6,44
26082,2.64,34
26083,2.28,46
26084,2.4,39
26086,1.34,31
26089,10.5,2
26090,23.8,10
26091,0.11,8
26092,0.038,14
26093,0.034,12
26094,0.014,4
26095,28.4,6
26096,23.2,36
26098,20.5,14
26101,2,1
26102,3.35,40
26103,2.2,36
26106,7.61,56
26107,20.5,8
26108,6.48,4
26109,16.5,19
26110,26.6,41
26111,0.09,14
26113,2.95,44
26115,1.95,25
26118,0.17,11
26119,0.18,18
26121,3.45,42
26122,0.1,14
26123,0.038,15
26125,0.08,12
26126,0.016,17
26127,0.035,15
26128,0.037,15
26129,0.12,9
26132,0.038,12
26134,0.06,9
26137,0.09,10
26140,0.11,16
26141,1.54,25
26142,0.046,22
26143,0.04,11
26146,0.12,8
26147,0.05,10
26150,0.014,14
26151,0.14,11
26152,0.037,16
26154,0.15,12
26155,0.06,13
26158,0.14,15
26159,0.14,17
26162,0.18,16
26168,0.15,5
26172,0.09,9
26175,0.07,13
26178,0.037,13
26181,0.024,15
26184,0.05,9
26187,0.019,18
26188,0.1,9
26191,0.06,11
26193,0.045,17
26194,0.04,17
26196,0.027,12
26198,0.11,9
26199,0.045,17
26200,0.034,17
26202,0.016,14
26203,0.046,12
26205,0.022,8
26207,0.046,16
26208,0.015,6
26209,0.041,17
26211,0.036,20
26214,0.12,12
26218,0.09,12
26220,2.84,36
26222,4.99,48
26225,0.19,15
26227,0.15,13
26231,0.048,17
26233,0.08,10
26234,0.033,16
26235,0.049,13
26236,0.16,11
26239,0.023,8
26241,0.049,7
26243,29.1,2
26246,2.2,2
26257,0.021,13
26259,0.029,15
26260,0.033,13
26262,0.03,15
26265,0.06,11
26266,0.032,15
26268,0.01,7
26270,0.041,16
26272,0.03,11
26273,0.14,6
26275,0.037,17
26280,0.06,9
26283,0.007,7
26284,0.044,11
26286,0.021,19
26294,0.16,12
26298,25.4,3
26299,22.1,44
26300,0.08,9
26306,0.01,6
26310,0.041,14
26313,0.042,14
26321,0.031,10
26323,0.007,10
26329,0.042,11
26333,0.03,14
26336,0.017,13
26338,0.39,15
26339,0.038,12
26347,0.006,5
26350,0.009,8
26351,0.06,11
26352,18.1,6
26360,2.71,27
26365,1.37,24
26366,1.33,25
26369,10,3
26372,9.56,4
26373,1.26,5
26374,2.06,44
26375,1.43,22
26376,0.28,2
26378,40.1,2
26381,11.3,2
26382,15.8,1
26383,8.33,53
26384,1.83,30
26385,0.47,18
26386,0.12,7
26387,5.54,55
26388,25.9,3
26389,17.5,21
26390,24.1,13
26393,21.2,20
26394,11.8,3
26397,2.51,3
26402,28.4,4
26407,3.98,27
26410,1.5,8
26411,1.58,13
26416,0.03,10
26423,0.004,1
26429,0.049,18
26430,0.009,5
26432,0.015,5
26436,0.017,19
26441,0.027,11
26442,0.011,11
26443,0.009,6
26444,0.014,14
26446,0.014,11
26448,0.007,7
26449,0.043,12
26451,36.4,5
26452,21.9,33
26454,0.015,12
26460,12.9,2
26463,1.26,9
26464,1.62,14
26469,8.06,17
26470,27.6,9
26471,17.1,29
26474,15.4,41
26476,3.34,36
26477,7.94,4
26480,1.34,2
26483,17.8,13
26486,27.9,7
26487,8.65,3
26488,22.4,39
26490,21.2,26
26494,17,4
26495,23.4,12
26496,25.8,31
26497,14.4,28
26498,0.012,3
26503,0.006,1
26504,0.005,4
26505,0.005,2
26506,0.004,1
26507,0.007,1
26508,0.005,2
26509,0.006,1
26510,0.005,1
26511,0.006,3
26512,0.006,3
26513,0.005,1
26514,0.004,1
26515,0.005,5
26516,0.004,1
